universityName,faculty,facultyFoundingYear,Üniversite Türü,Birim İli,Birim Durum
NUH NACİ YAZGAN ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,05.08.2020,VAKIF,KAYSERİ,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,DİL ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,05.08.2020,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,ENDÜSTRİYEL TASARIM ENSTİTÜSÜ,04.08.2023,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,ENERJİ TEKNOLOJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,22.07.2020,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,FEN BİLİMLERİ ENSTİTÜSÜ,01.07.2017,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,GİRİŞİMCİLİK VE LİDERLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,30.09.2020,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,01.07.2017,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,01.07.2017,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,MİMARLIK VE TASARIM FAKÜLTESİ,01.07.2017,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,01.07.2017,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,SOSYAL BİLİMLER ENSTİTÜSÜ,01.07.2017,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,TEKNOLOJİ TRANSFER OFİSİ UYGULAMA VE ARAŞTIRMA MERKEZİ,27.11.2019,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,22.07.2020,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,04.08.2023,VAKIF,ANKARA,AKTİF
OSTİM TEKNİK ÜNİVERSİTESİ,YAŞAM BOYU ÖĞRENME UYGULAMA VE ARAŞTIRMA MERKEZİ,16.10.2019,VAKIF,ANKARA,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,ALMAN HUKUKU UYGULAMA VE ARAŞTIRMA MERKEZİ,04.01.2012,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,"ENERJİ, ÇEVRE VE EKONOMİ ARAŞTIRMA VE UYGULAMA MERKEZİ",14.10.2009,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,"ENERJİ VERİMLİ ELEKTRONİK, AYDINLATMA TEKNOLOJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ",15.06.2016,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,FEN BİLİMLERİ ENSTİTÜSÜ,18.05.2007,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,FİNANS MÜHENDİSLİĞİ ARAŞTIRMA VE UYGULAMA MERKEZİ,14.10.2009,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,GİRİŞİMCİLİK ARAŞTIRMA VE UYGULAMA MERKEZİ,14.10.2009,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,HAVACILIK VE UZAY BİLİMLERİ FAKÜLTESİ,08.04.2016,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,13.02.2011,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,İŞLETME ENSTİTÜSÜ,08.04.2016,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,İŞLETME FAKÜLTESİ,26.08.2014,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,MİMARLIK VE TASARIM FAKÜLTESİ,07.05.2012,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,OPTİK KABLOSUZ HABERLEŞME TEKNOLOJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,10.08.2016,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,SOSYAL BİLİMLER ENSTİTÜSÜ,18.05.2007,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,SOSYAL BİLİMLER FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,TEKNOLOJİ ÜRÜNLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,08.04.2015,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,UYGULAMALI BİLİMLER FAKÜLTESİ,04.08.2023,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,25.06.2013,VAKIF,İSTANBUL,AKTİF
ÖZYEĞİN ÜNİVERSİTESİ,YAŞAM BOYU EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,12.12.2012,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,DENİZ HUKUKU UYGULAMA VE ARAŞTIRMA MERKEZİ,27.06.2018,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,DENİZCİLİK EKONOMİSİ UYGULAMA VE ARAŞTIRMA MERKEZİ,08.05.2024,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,DENİZCİLİK FAKÜLTESİ,30.06.2010,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,DENİZCİLİK MESLEK YÜKSEKOKULU,28.03.2013,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,DENİZCİLİK TARİHİ UYGULAMA VE ARAŞTIRMA MERKEZİ,12.06.2013,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,30.01.2008,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,FİZİK TEDAVİ VE REHABİLİTASYON UYGULAMA VE ARAŞTIRMA MERKEZİ,31.01.2024,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,16.02.2018,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,30.01.2008,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,25.11.2020,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,30.01.2008,VAKIF,İSTANBUL,AKTİF
PİRİ REİS ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,31.01.2024,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,FEN BİLİMLERİ ENSTİTÜSÜ,07.06.1996,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,07.06.1996,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,MÜHENDİSLİK VE DOĞA BİLİMLERİ FAKÜLTESİ,06.02.2010,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,NANOTANI İÇİN FONKSİYONEL YÜZEY VE ARAYÜZLER UYGULAMA VE ARAŞTIRMA MERKEZİ,03.02.2016,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,NANOTEKNOLOJİ UYGULAMA VE ARAŞTIRMA MERKEZİ,07.06.1996,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,SANAT VE SOSYAL BİLİMLER FAKÜLTESİ,13.02.2011,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,SOSYAL BİLİMLER ENSTİTÜSÜ,07.06.1996,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,TOPLUMSAL CİNSİYET VE KADIN ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,09.12.2015,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,TÜMLEŞTİRİLMİŞ ÜRETİM TEKNOLOJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,09.12.2015,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,VERİ ANALİTİĞİ UYGULAMA VE ARAŞTIRMA MERKEZİ,09.12.2015,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,YÖNETİM BİLİMLERİ ENSTİTÜSÜ,16.09.2017,VAKIF,İSTANBUL,AKTİF
SABANCI ÜNİVERSİTESİ,YÖNETİM BİLİMLERİ FAKÜLTESİ,13.02.2011,VAKIF,İSTANBUL,AKTİF
SANKO ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,18.06.2013,VAKIF,GAZİANTEP,PASİF
SANKO ÜNİVERSİTESİ,İŞLETME FAKÜLTESİ,04.08.2023,VAKIF,GAZİANTEP,AKTİF
SANKO ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,18.04.2019,VAKIF,GAZİANTEP,AKTİF
SANKO ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,09.05.2023,VAKIF,GAZİANTEP,AKTİF
SANKO ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,18.06.2013,VAKIF,GAZİANTEP,AKTİF
SANKO ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,09.05.2019,VAKIF,GAZİANTEP,AKTİF
SANKO ÜNİVERSİTESİ,SAĞLIK UYGULAMA VE ARAŞTIRMA MERKEZİ,30.11.2022,VAKIF,GAZİANTEP,AKTİF
SANKO ÜNİVERSİTESİ,TIP FAKÜLTESİ,18.06.2013,VAKIF,GAZİANTEP,AKTİF
TED ÜNİVERSİTESİ,EĞİTİM FAKÜLTESİ,07.07.2009,VAKIF,ANKARA,AKTİF
TED ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,03.08.2016,VAKIF,ANKARA,AKTİF
TED ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,07.07.2009,VAKIF,ANKARA,AKTİF
TED ÜNİVERSİTESİ,LİSANSÜSTÜ PROGRAMLAR ENSTİTÜSÜ,01.01.1900,VAKIF,ANKARA,AKTİF
TED ÜNİVERSİTESİ,MİMARLIK VE TASARIM FAKÜLTESİ,23.03.2015,VAKIF,ANKARA,AKTİF
TED ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,23.03.2015,VAKIF,ANKARA,AKTİF
TED ÜNİVERSİTESİ,TİCARET ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,18.03.2015,VAKIF,ANKARA,AKTİF
TED ÜNİVERSİTESİ,TOPLUMSAL CİNSİYET ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,28.12.2018,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,AVRASYA ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,01.01.2009,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,ENERJİ ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,09.01.2013,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,01.07.2003,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,06.05.2008,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,01.07.2003,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,İLERİ MÜHENDİSLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,09.10.2019,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,MEDİKAL ÜRÜNLER TASARIM ARAŞTIRMA UYGULAMA VE ARAŞTIRMA MERKEZİ,15.01.2013,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,MİMARLIK VE TASARIM FAKÜLTESİ,07.12.2018,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,01.07.2003,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ ENSTİTÜSÜ,01.11.2016,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,SAĞLIK EĞİTİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,29.06.2016,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,SOSYAL BİLİMLER ENSTİTÜSÜ,01.07.2003,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,SOSYAL POLİTİKALAR UYGULAMA VE ARAŞTIRMA MERKEZİ,23.11.2011,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,SÜREKLİ EĞİTİM ARAŞTIRMA VE UYGULAMA MERKEZİ,01.01.2009,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,TIP FAKÜLTESİ,11.01.2012,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,TÜRK SANAYİ REKABET ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,01.01.2009,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİM UYGULAMA VE ARAŞTIRMA MERKEZİ,02.04.2010,VAKIF,ANKARA,AKTİF
TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,UYUŞMAZLIK ÇÖZÜMÜ UYGULAMA VE ARAŞTIRMA MERKEZİ,18.07.2018,VAKIF,ANKARA,AKTİF
TOROS ÜNİVERSİTESİ,ALEVİLİK-BEKTAŞİLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,29.07.2015,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,DİL ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,06.05.2020,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,"GÜZEL SANATLAR, TASARIM VE MİMARLIK FAKÜLTESİ",08.04.2016,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,"İKTİSADİ, İDARİ VE SOSYAL BİLİMLER FAKÜLTESİ",07.07.2009,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,07.07.2009,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,KARİYER GELİŞTİRME UYGULAMA VE ARAŞTIRMA MERKEZİ,16.09.2020,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,KENTLEŞME VE YEREL YÖNETİMLER UYGULAMA VE ARAŞTIRMA MERKEZİ,30.01.2013,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,28.03.2020,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,07.07.2009,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,07.07.2009,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,16.06.2020,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,24.03.2021,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,25.12.2012,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,TEKNOLOJİ VE İŞLETME YÜKSEKOKULU,07.07.2009,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,16.09.2020,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,07.07.2009,VAKIF,MERSİN,AKTİF
TOROS ÜNİVERSİTESİ,YENİLENEBİLİR ENERJİ TEKNOLOJİLERİ EĞİTİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,31.05.2017,VAKIF,MERSİN,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,ANKARA HAVACILIK MESLEK YÜKSEKOKULU,03.03.2011,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,BİLGİ TOPLUMU UYGULAMA VE ARAŞTIRMA MERKEZİ,06.05.2014,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,HAVA ULAŞTIRMA FAKÜLTESİ,03.03.2011,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,HAVACILIK VE UZAY BİLİMLERİ FAKÜLTESİ,03.03.2011,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,HAVACILIK VE UZAY BİLİMLERİ STRATEJİK ARAŞTIRMA VE UYGULAMA MERKEZİ,17.06.2020,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,HAVACILIK VE UZAY MODELLEME SİMÜLASYON UYGULAMA VE ARAŞTIRMA MERKEZİ,05.03.2014,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,İNSANSIZ HAVA ARACI SİSTEMLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,02.10.2013,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,İŞLETME FAKÜLTESİ,03.03.2011,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,İZMİR HAVA ULAŞTIRMA FAKÜLTESİ,03.03.2011,VAKIF,İZMİR,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,İZMİR HAVACILIK MESLEK YÜKSEKOKULU,03.03.2011,VAKIF,İZMİR,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,28.06.2024,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,03.03.2011,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,10.06.2020,VAKIF,ANKARA,AKTİF
TÜRK HAVA KURUMU ÜNİVERSİTESİ,YAŞAM BOYU GELİŞİM UYGULAMA VE ARAŞTIRMA MERKEZİ,13.10.2011,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,26.08.2014,VAKIF,ANKARA,PASİF
UFUK ÜNİVERSİTESİ,DR. RIDVAN EGE SAĞLIK ARAŞTIRMA VE UYGULAMA MERKEZİ,30.07.2008,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,EĞİTİM FAKÜLTESİ,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,HEMŞİRELİK YÜKSEKOKULU,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,İNGİLİZCE HAZIRLIK OKULU,30.07.2008,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,KUŞAKYOL ÜLKELERİ VE ÇİN UYGULAMA VE ARAŞTIRMA MERKEZİ,07.07.2021,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,02.05.2013,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,MÜHENDİSLİK VE MİMARLIK FAKÜLTESİ,08.04.2016,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ ENSTİTÜSÜ,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,11.05.2007,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,SAĞLIK İDARESİ YÜKSEKOKULU,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,SOSYAL BİLİMLER ENSTİTÜSÜ,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,SÜREKLİ EĞİTİM MERKEZİ,16.01.2003,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,TIP FAKÜLTESİ,18.12.1999,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,16.09.2020,VAKIF,ANKARA,AKTİF
UFUK ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,18.12.1999,VAKIF,ANKARA,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,ADLİ BİLİMLER VE ADLİ TIP UYGULAMA VE ARAŞTIRMA MERKEZİ,13.05.2020,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,AĞIZ VE DİŞ SAĞLIĞI UYGULAMA VE ARAŞTIRMA MERKEZİ,04.08.2021,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,AĞRI (ALGOLOJİ) UYGULAMA VE ARAŞTIRMA MERKEZİ,13.05.2020,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,AİLE UYGULAMA VE ARAŞTIRMA MERKEZİ,26.09.2012,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,ANNE VE BEBEK RUH SAĞLIĞI UYGULAMA VE ARAŞTIRMA MERKEZİ,04.09.2019,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,BAĞIMLILIK UYGULAMA VE ARAŞTIRMA MERKEZİ,20.11.2013,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,BAĞIMLILIK VE ADLİ BİLİMLER ENSTİTÜSÜ,08.04.2016,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,BİLİŞSEL DAVRANIŞÇI TERAPİ EĞİTİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,11.05.2017,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,BİYOTEKNOLOJİ UYGULAMA VE ARAŞTIRMA MERKEZİ,20.11.2013,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,ÇOCUK-ERGEN GELİŞİMİ VE OTİZM UYGULAMA VE ARAŞTIRMA MERKEZİ,14.02.2024,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,ÇÖZÜM ODAKLI KADIN SORUNLARI UYGULAMA VE ARAŞTIRMA MERKEZİ,08.01.2014,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,DİL KONUŞMA TERAPİSİ UYGULAMA VE ARAŞTIRMA MERKEZİ,26.06.2013,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,30.06.2020,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,ENGELSİZ YAŞAMI DESTEK UYGULAMA VE ARAŞTIRMA MERKEZİ,20.11.2013,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,FEN BİLİMLERİ ENSTİTÜSÜ,03.03.2011,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,FİZYOTERAPİ VE REHABİLİTASYON UYGULAMA VE ARAŞTIRMA MERKEZİ,26.06.2013,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,GELENEKSEL VE TAMAMLAYICI TIP UYGULAMA VE ARAŞTIRMA MERKEZİ,26.06.2013,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,GENÇ BEYİNLER AKADEMİSİ UYGULAMA VE ARAŞTIRMA MERKEZİ,05.11.2014,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,HÜCRESEL TEDAVİ VE KÖK HÜCRE ÜRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,15.04.2020,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,03.03.2011,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,İNSAN HAKLARI ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,22.04.2020,VAKIF,İSTANBUL,AKTİF
ÜSKÜDAR ÜNİVERSİTESİ,İNSAN ODAKLI İLETİŞİM UYGULAMA VE ARAŞTIRMA MERKEZİ,05.11.2014,VAKIF,İSTANBUL,AKTİF
